Year,County,Place,CFIPS,PFIPS,Total Population,Household Population,Group Quarters Population,Household Size,Total Housing Units,Occupied Housing Units,Vacant Housing Units,Vacancy Percent,Household Pop to Housing Units Ratio
2022,Dolores County,Dove Creek,33,21265,658,658,0,2.39,331,657.5,98.0,11.395,1.987915407854985
2022,La Plata County,Durango,67,22035,19458,17593,1865,2.39,9430,657.5,98.0,11.395,1.8656415694591728
2022,Kiowa County,Eads,61,22145,653,640,13,2.39,355,657.5,98.0,11.395,1.8028169014084507
2022,Eagle County,Eagle,37,22200,7488,7405,83,2.39,2796,657.5,98.0,11.395,2.6484263233190273
2022,Weld County,Eaton,123,22860,5924,5924,0,2.39,2220,657.5,98.0,11.395,2.6684684684684683
2022,Yuma County,Eckley,125,23025,239,239,0,2.39,114,657.5,98.0,11.395,2.0964912280701755
2022,Jefferson County,Edgewater,59,23135,4912,4912,0,2.39,2507,657.5,98.0,11.395,1.9593139210211408
2022,Elbert County,Elizabeth,39,23740,2258,2245,13,2.39,853,657.5,98.0,11.395,2.6318874560375147
2022,Clear Creek County,Empire,19,24620,336,336,0,2.39,210,657.5,98.0,11.395,1.6
2022,Arapahoe County,Englewood,5,24785,33668,33246,422,2.39,17611,657.5,98.0,11.395,1.8877973993526773
2022,Boulder County,Erie (Part),13,24950,14809,14809,0,2.39,5169,657.5,98.0,11.395,2.864964209711743
2022,Weld County,Erie (Part),123,24950,19273,19273,0,2.39,6804,657.5,98.0,11.395,2.83259847148736
2022,Larimer County,Estes Park,69,25115,5920,5848,72,2.39,4434,657.5,98.0,11.395,1.3188994136220118
2022,Weld County,Evans,123,25280,22924,22891,33,2.39,8427,657.5,98.0,11.395,2.716387801115462
2022,Park County,Fairplay,93,25610,730,730,0,2.39,412,657.5,98.0,11.395,1.7718446601941749
2022,Adams County,Federal Heights,1,26270,14348,14348,0,2.39,5577,657.5,98.0,11.395,2.572709341940111
2022,Weld County,Firestone,123,26600,18041,18036,5,2.39,6265,657.5,98.0,11.395,2.8788507581803673
2022,Kit Carson County,Flagler,63,26765,578,567,11,2.39,328,657.5,98.0,11.395,1.728658536585366
2022,Logan County,Fleming,75,26875,422,422,0,2.39,205,657.5,98.0,11.395,2.0585365853658537
2022,Fremont County,Florence,43,27040,3833,3745,88,2.39,1771,657.5,98.0,11.395,2.1146245059288535
2022,Larimer County,Fort Collins,69,27425,171848,161146,10702,2.39,73317,657.5,98.0,11.395,2.1979349946124365
2022,Weld County,Fort Lupton,123,27700,8862,8832,30,2.39,3085,657.5,98.0,11.395,2.8628849270664505
2022,Morgan County,Fort Morgan,87,27810,11640,11543,97,2.39,4379,657.5,98.0,11.395,2.6359899520438455
2022,El Paso County,Fountain,41,27865,30007,29998,9,2.39,10487,657.5,98.0,11.395,2.8604939448841424
2022,Otero County,Fowler,89,27975,1220,1185,35,2.39,616,657.5,98.0,11.395,1.9237012987012987
2022,Arapahoe County,Foxfield,5,28105,737,701,36,2.39,275,657.5,98.0,11.395,2.5490909090909093
2022,Grand County,Fraser,49,28305,1506,1500,6,2.39,1586,657.5,98.0,11.395,0.9457755359394704
2022,Weld County,Frederick,123,28360,16531,16531,0,2.39,5706,657.5,98.0,11.395,2.897125832457063
2022,Summit County,Frisco,117,28690,2796,2788,8,2.39,3376,657.5,98.0,11.395,0.8258293838862559
2022,Mesa County,Fruita,77,28745,13625,13593,32,2.39,5751,657.5,98.0,11.395,2.3635889410537296
2022,Weld County,Garden City,123,29185,255,255,0,2.39,128,657.5,98.0,11.395,1.9921875
2022,Lincoln County,Genoa,73,29680,152,152,0,2.39,86,657.5,98.0,11.395,1.7674418604651163
2022,Clear Creek County,Georgetown,19,29735,1295,1256,39,2.39,908,657.5,98.0,11.395,1.3832599118942732
2022,Weld County,Gilcrest,123,29955,1019,1019,0,2.39,349,657.5,98.0,11.395,2.9197707736389686
2022,Arapahoe County,Glendale,5,30340,4474,4474,0,2.39,3106,657.5,98.0,11.395,1.4404378622021894
2022,Garfield County,Glenwood Springs,45,30780,10115,9881,234,2.39,4442,657.5,98.0,11.395,2.2244484466456553
2022,Jefferson County,Golden,59,30835,20904,17661,3243,2.39,8556,657.5,98.0,11.395,2.064165497896213
2022,Prowers County,Granada,99,31550,438,438,0,2.39,203,657.5,98.0,11.395,2.1576354679802954
2022,Grand County,Granby,49,31605,2310,2310,0,2.39,2027,657.5,98.0,11.395,1.139615194869265
2022,Mesa County,Grand Junction,77,31660,67601,63776,3825,2.39,31187,657.5,98.0,11.395,2.044954628531119
2022,Grand County,Grand Lake,49,31715,400,400,0,2.39,809,657.5,98.0,11.395,0.49443757725587145
2022,Weld County,Greeley,123,32155,110186,106225,3961,2.39,41952,657.5,98.0,11.395,2.5320604500381387
2022,El Paso County,Green Mtn. Falls (Part),41,32650,622,622,0,2.39,526,657.5,98.0,11.395,1.182509505703422
2022,Teller County,Green Mtn. Falls (Part),119,32650,24,24,0,2.39,30,657.5,98.0,11.395,0.8
2022,Arapahoe County,Greenwood Village,5,33035,15291,15102,189,2.39,6753,657.5,98.0,11.395,2.2363394047090184
2022,Weld County,Grover,123,33310,155,155,0,2.39,85,657.5,98.0,11.395,1.8235294117647058
2022,Gunnison County,Gunnison,51,33640,6766,5737,1029,2.39,2992,657.5,98.0,11.395,1.9174465240641712
2022,Eagle County,Gypsum,37,33695,7927,7927,0,2.39,3177,657.5,98.0,11.395,2.495121183506453
2022,Prowers County,Hartman,99,34520,55,55,0,2.39,32,657.5,98.0,11.395,1.71875
2022,Kiowa County,Haswell,61,34740,71,71,0,2.39,38,657.5,98.0,11.395,1.868421052631579
2022,Phillips County,Haxtun,95,34960,960,941,19,2.39,494,657.5,98.0,11.395,1.9048582995951417
2022,Routt County,Hayden,107,35070,1954,1925,29,2.39,876,657.5,98.0,11.395,2.1974885844748857
2022,Morgan County,Hillrose,87,36610,311,311,0,2.39,128,657.5,98.0,11.395,2.4296875
2022,Prowers County,Holly,99,37215,824,799,25,2.39,362,657.5,98.0,11.395,2.207182320441989
2022,Phillips County,Holyoke,95,37270,2284,2245,39,2.39,1008,657.5,98.0,11.395,2.2271825396825395
2022,Alamosa County,Hooper,3,37380,80,80,0,2.39,47,657.5,98.0,11.395,1.702127659574468
2022,Delta County,Hotchkiss,29,37545,901,901,0,2.39,445,657.5,98.0,11.395,2.0247191011235954
2022,Grand County,Hot Sulphur Springs,49,37600,684,675,9,2.39,320,657.5,98.0,11.395,2.109375
2022,Weld County,Hudson,123,37820,1634,1634,0,2.39,613,657.5,98.0,11.395,2.66557911908646
2022,Lincoln County,Hugo,73,37875,784,746,38,2.39,389,657.5,98.0,11.395,1.917737789203085
2022,Clear Creek County,Idaho Sprgs,19,38370,1747,1717,30,2.39,948,657.5,98.0,11.395,1.8111814345991561
2022,La Plata County,Ignacio,67,38535,851,851,0,2.39,379,657.5,98.0,11.395,2.2453825857519787
2022,Logan County,Iliff,75,38590,241,241,0,2.39,117,657.5,98.0,11.395,2.0598290598290596
2022,Boulder County,Jamestown,13,39195,250,250,0,2.39,131,657.5,98.0,11.395,1.9083969465648856
2022,Larimer County,Johnstown (Part),69,39855,5237,5237,0,2.39,2584,657.5,98.0,11.395,2.026702786377709
2022,Weld County,Johnstown (Part),123,39855,12697,12697,0,2.39,4416,657.5,98.0,11.395,2.8752264492753623
2022,Sedgwick County,Julesburg,115,39965,1245,1213,32,2.39,702,657.5,98.0,11.395,1.727920227920228
2022,Weld County,Keenesburg,123,40185,2071,2046,25,2.39,870,657.5,98.0,11.395,2.3517241379310345
2022,Weld County,Kersey,123,40515,1475,1475,0,2.39,552,657.5,98.0,11.395,2.6721014492753623
2022,Las Animas County,Kim,71,40570,64,64,0,2.39,56,657.5,98.0,11.395,1.1428571428571428
2022,Elbert County,Kiowa,39,40790,721,704,17,2.39,312,657.5,98.0,11.395,2.2564102564102564
2022,Cheyenne County,Kit Carson,17,41010,246,246,0,2.39,136,657.5,98.0,11.395,1.8088235294117647
2022,Grand County,Kremmling,49,41560,1478,1468,10,2.39,686,657.5,98.0,11.395,2.139941690962099
2022,Boulder County,Lafayette,13,41835,30890,30626,264,2.39,13065,657.5,98.0,11.395,2.3441255262150786
2022,Conejos County,La Jara,21,42055,714,714,0,2.39,337,657.5,98.0,11.395,2.1186943620178043
2022,Otero County,La Junta,89,42110,7120,6950,170,2.39,3340,657.5,98.0,11.395,2.0808383233532934
2022,Hinsdale County,Lake City,53,42330,428,428,0,2.39,454,657.5,98.0,11.395,0.9427312775330396
2022,Jefferson County,Lakeside,59,42495,16,16,0,2.39,11,657.5,98.0,11.395,1.4545454545454546
2022,Jefferson County,Lakewood,59,43000,154631,151846,2785,2.39,72369,657.5,98.0,11.395,2.0982188506128314
2022,Prowers County,Lamar,99,43110,7590,7296,294,2.39,3471,657.5,98.0,11.395,2.101987899740709
2022,Douglas County,Larkspur,35,43550,210,210,0,2.39,108,657.5,98.0,11.395,1.9444444444444444
2022,Weld County,La Salle,123,43605,2328,2328,0,2.39,841,657.5,98.0,11.395,2.7681331747919145
2022,Bent County,Las Animas,11,43660,2301,2237,64,2.39,1202,657.5,98.0,11.395,1.8610648918469217
2022,Huerfano County,La Veta,55,44100,891,891,0,2.39,545,657.5,98.0,11.395,1.6348623853211008
2022,Lake County,Leadville,65,44320,2621,2598,23,2.39,1758,657.5,98.0,11.395,1.477815699658703
2022,Lincoln County,Limon,73,44980,2027,1995,32,2.39,951,657.5,98.0,11.395,2.0977917981072554
2022,Arapahoe County,Littleton (Part),5,45255,41787,41240,547,2.39,20434,657.5,98.0,11.395,2.018204952530097
2022,Douglas County,Littleton (Part),35,45255,640,640,0,2.39,415,657.5,98.0,11.395,1.5421686746987953
2022,Jefferson County,Littleton (Part),59,45255,2305,2305,0,2.39,801,657.5,98.0,11.395,2.8776529338327093
2022,Adams County,Lochbuie (Part),1,45530,10,10,0,2.39,38,657.5,98.0,11.395,0.2631578947368421
2022,Weld County,Lochbuie (Part),123,45530,8109,8109,0,2.39,2605,657.5,98.0,11.395,3.112859884836852
2022,Morgan County,Log Lane Village,87,45695,910,910,0,2.39,332,657.5,98.0,11.395,2.7409638554216866
2022,Douglas County,Lone Tree,35,45955,14588,14425,163,2.39,6942,657.5,98.0,11.395,2.077931431864016
2022,Boulder County,Longmont (Part),13,45970,98498,97673,825,2.39,42783,657.5,98.0,11.395,2.2829862328494963
2022,Weld County,Longmont (Part),123,45970,1281,1259,22,2.39,665,657.5,98.0,11.395,1.893233082706767
2022,Boulder County,Louisville,13,46355,19394,19081,313,2.39,8434,657.5,98.0,11.395,2.2623903248755037
2022,Larimer County,Loveland,69,46465,77913,77174,739,2.39,35587,657.5,98.0,11.395,2.168600893584736
2022,Boulder County,Lyons,13,47070,2145,2145,0,2.39,912,657.5,98.0,11.395,2.351973684210526
2022,Conejos County,Manassa,21,48060,961,961,0,2.39,418,657.5,98.0,11.395,2.299043062200957
2022,Montezuma County,Mancos,83,48115,1233,1233,0,2.39,595,657.5,98.0,11.395,2.0722689075630254
2022,El Paso County,Manitou Springs,41,48445,4864,4861,3,2.39,2690,657.5,98.0,11.395,1.8070631970260222
2022,Otero County,Manzanola,89,48500,335,335,0,2.39,176,657.5,98.0,11.395,1.9034090909090908
2022,Gunnison County,Marble,51,48555,134,134,0,2.39,106,657.5,98.0,11.395,1.2641509433962264
2022,Weld County,Mead,123,49600,6259,6259,0,2.39,2105,657.5,98.0,11.395,2.973396674584323
2022,Rio Blanco County,Meeker,103,49875,2373,2338,35,2.39,1138,657.5,98.0,11.395,2.054481546572935
2022,Logan County,Merino,75,50040,280,280,0,2.39,127,657.5,98.0,11.395,2.204724409448819
2022,Weld County,Milliken,123,50480,9056,9056,0,2.39,3103,657.5,98.0,11.395,2.9184660006445378
2022,Eagle County,Minturn,37,50920,1025,1025,0,2.39,566,657.5,98.0,11.395,1.8109540636042403
2022,Saguache County,Moffat,109,51250,108,108,0,2.39,64,657.5,98.0,11.395,1.6875
2022,Rio Grande County,Monte Vista,105,51635,4143,4129,14,2.39,1969,657.5,98.0,11.395,2.0970035551041137
2022,Summit County,Montezuma,117,51690,70,70,0,2.39,57,657.5,98.0,11.395,1.2280701754385965
2022,Montrose County,Montrose,85,51745,21064,20736,328,2.39,9955,657.5,98.0,11.395,2.0829733802109494
2022,El Paso County,Monument,41,51800,10820,10820,0,2.39,4445,657.5,98.0,11.395,2.434195725534308
2022,Jefferson County,Morrison,59,52075,382,269,113,2.39,131,657.5,98.0,11.395,2.053435114503817
2022,Jefferson County,Mountain View,59,52350,539,539,0,2.39,275,657.5,98.0,11.395,1.96
2022,San Miguel County,Mountain Village,113,52550,1240,1240,0,2.39,1736,657.5,98.0,11.395,0.7142857142857143
2022,Gunnison County,Mount Crested Butte,51,52570,937,937,0,2.39,1417,657.5,98.0,11.395,0.6612561750176429
2022,Montrose County,Naturita,85,53120,484,484,0,2.39,263,657.5,98.0,11.395,1.8403041825095057
2022,Boulder County,Nederland,13,53175,1478,1471,7,2.39,793,657.5,98.0,11.395,1.8549810844892811
2022,Garfield County,New Castle,45,53395,4936,4936,0,2.39,1930,657.5,98.0,11.395,2.5575129533678758
2022,Adams County,Northglenn (Part),1,54330,38409,38156,253,2.39,15171,657.5,98.0,11.395,2.515061630742865
2022,Weld County,Northglenn (Part),123,54330,25,25,0,2.39,8,657.5,98.0,11.395,3.125
2022,San Miguel County,Norwood,113,54880,571,571,0,2.39,279,657.5,98.0,11.395,2.046594982078853
2022,Montrose County,Nucla,85,54935,581,581,0,2.39,310,657.5,98.0,11.395,1.8741935483870968
2022,Weld County,Nunn,123,55045,527,527,0,2.39,217,657.5,98.0,11.395,2.4285714285714284
2022,Routt County,Oak Creek,107,55155,871,871,0,2.39,498,657.5,98.0,11.395,1.748995983935743
2022,Montrose County,Olathe,85,55540,1983,1657,326,2.39,618,657.5,98.0,11.395,2.6812297734627832
2022,Crowley County,Olney Springs,25,55705,318,318,0,2.39,155,657.5,98.0,11.395,2.0516129032258066
2022,San Miguel County,Ophir,113,55870,195,195,0,2.39,83,657.5,98.0,11.395,2.3493975903614457
2022,Delta County,Orchard City,29,55980,3214,3162,52,2.39,1499,657.5,98.0,11.395,2.1094062708472316
2022,Crowley County,Ordway,25,56145,1108,1068,40,2.39,537,657.5,98.0,11.395,1.988826815642458
2022,Washington County,Otis,121,56365,513,513,0,2.39,235,657.5,98.0,11.395,2.1829787234042555
2022,Ouray County,Ouray,91,56420,911,911,0,2.39,772,657.5,98.0,11.395,1.1800518134715026
2022,Sedgwick County,Ovid,115,56475,260,260,0,2.39,164,657.5,98.0,11.395,1.5853658536585367
2022,Archuleta County,Pagosa Springs,7,56860,1678,1644,34,2.39,1029,657.5,98.0,11.395,1.597667638483965
2022,Mesa County,Palisade,77,56970,2578,2521,57,2.39,1295,657.5,98.0,11.395,1.9467181467181467
2022,El Paso County,Palmer Lake,41,57025,2658,2658,0,2.39,1194,657.5,98.0,11.395,2.2261306532663316
2022,Phillips County,Paoli,95,57245,50,50,0,2.39,23,657.5,98.0,11.395,2.1739130434782608
2022,Delta County,Paonia,29,57300,1461,1400,61,2.39,758,657.5,98.0,11.395,1.8469656992084433
2022,Garfield County,Parachute,45,57400,1390,1389,1,2.39,547,657.5,98.0,11.395,2.539305301645338
2022,Douglas County,Parker,35,57630,61617,61305,312,2.39,23216,657.5,98.0,11.395,2.6406357684355615
2022,Logan County,Peetz,75,58235,209,209,0,2.39,106,657.5,98.0,11.395,1.971698113207547
2022,Weld County,Pierce,123,59005,1093,1093,0,2.39,430,657.5,98.0,11.395,2.541860465116279
2022,Gunnison County,Pitkin,51,59830,70,70,0,2.39,170,657.5,98.0,11.395,0.4117647058823529
2022,Weld County,Platteville,123,60160,2916,2916,0,2.39,1034,657.5,98.0,11.395,2.8201160541586074
2022,Chaffee County,Poncha Springs,15,60600,1157,1157,0,2.39,705,657.5,98.0,11.395,1.6411347517730497
2022,Baca County,Pritchett,9,61315,109,109,0,2.39,65,657.5,98.0,11.395,1.676923076923077
2022,Pueblo County,Pueblo,101,62000,112282,109079,3203,2.39,49561,657.5,98.0,11.395,2.2009039365630234
2022,El Paso County,Ramah,41,62660,111,111,0,2.39,63,657.5,98.0,11.395,1.7619047619047619
2022,Rio Blanco County,Rangely,103,62880,2287,2121,166,2.39,1119,657.5,98.0,11.395,1.8954423592493297
2022,Weld County,Raymer,123,63045,111,111,0,2.39,49,657.5,98.0,11.395,2.2653061224489797
2022,Eagle County,Red Cliff,37,63265,254,254,0,2.39,139,657.5,98.0,11.395,1.8273381294964028
2022,Dolores County,Rico,33,64090,316,316,0,2.39,237,657.5,98.0,11.395,1.3333333333333333
2022,Ouray County,Ridgway,91,64200,1259,1259,0,2.39,699,657.5,98.0,11.395,1.8011444921316166
2022,Garfield County,Rifle,45,64255,10530,10384,146,2.39,3927,657.5,98.0,11.395,2.6442577030812324
2022,Fremont County,Rockvale,43,64970,549,549,0,2.39,270,657.5,98.0,11.395,2.033333333333333
2022,Otero County,Rocky Ford,89,65190,3805,3702,103,2.39,1854,657.5,98.0,11.395,1.9967637540453074
2022,Conejos County,Romeo,21,65740,305,305,0,2.39,130,657.5,98.0,11.395,2.3461538461538463
2022,Pueblo County,Rye,101,66895,206,206,0,2.39,116,657.5,98.0,11.395,1.7758620689655173
2022,Saguache County,Saguache,109,67005,530,521,9,2.39,327,657.5,98.0,11.395,1.5932721712538227
2022,Chaffee County,Salida,15,67280,5886,5812,74,2.39,3571,657.5,98.0,11.395,1.6275553066367965
2022,Conejos County,Sanford,21,67830,896,896,0,2.39,355,657.5,98.0,11.395,2.523943661971831
2022,Costilla County,San Luis,23,68105,623,611,12,2.39,344,657.5,98.0,11.395,1.7761627906976745
2022,San Miguel County,Sawpit,113,68655,37,37,0,2.39,18,657.5,98.0,11.395,2.0555555555555554
2022,Sedgwick County,Sedgwick,115,68930,165,165,0,2.39,112,657.5,98.0,11.395,1.4732142857142858
2022,Kit Carson County,Seibert,63,69040,173,173,0,2.39,102,657.5,98.0,11.395,1.696078431372549
2022,Weld County,Severance,123,69150,10757,10757,0,2.39,3643,657.5,98.0,11.395,2.9527861652484217
2022,Arapahoe County,Sheridan,5,69645,5919,5919,0,2.39,2634,657.5,98.0,11.395,2.2471526195899774
2022,Kiowa County,Sheridan Lake,61,69700,55,55,0,2.39,39,657.5,98.0,11.395,1.4102564102564104
2022,Garfield County,Silt,45,70195,3579,3579,0,2.39,1302,657.5,98.0,11.395,2.748847926267281
2022,Custer County,Silver Cliff,27,70250,681,681,0,2.39,425,657.5,98.0,11.395,1.6023529411764705
2022,Clear Creek County,Silver Plume,19,70360,200,194,6,2.39,147,657.5,98.0,11.395,1.3197278911564625
2022,Summit County,Silverthorne,117,70525,4773,4750,23,2.39,2905,657.5,98.0,11.395,1.6351118760757315
2022,San Juan County,Silverton,111,70580,708,708,0,2.39,542,657.5,98.0,11.395,1.3062730627306274
2022,Elbert County,Simla,39,70635,607,589,18,2.39,258,657.5,98.0,11.395,2.2829457364341086
2022,Pitkin County,Snowmass Village,97,71755,2986,2976,10,2.39,2636,657.5,98.0,11.395,1.1289833080424887
2022,Rio Grande County,South Fork,105,72395,502,502,0,2.39,557,657.5,98.0,11.395,0.9012567324955116
2022,Baca County,Springfield,9,73330,1305,1259,46,2.39,742,657.5,98.0,11.395,1.696765498652291
2022,Las Animas County,Starkville,71,73715,62,62,0,2.39,41,657.5,98.0,11.395,1.5121951219512195
2022,Routt County,Steamboat Springs,107,73825,13284,12985,299,2.39,10393,657.5,98.0,11.395,1.2493986336957568
2022,Logan County,Sterling,75,73935,13077,10474,2603,2.39,5243,657.5,98.0,11.395,1.9977112340263208
2022,Kit Carson County,Stratton,63,74485,643,630,13,2.39,315,657.5,98.0,11.395,2.0
2022,Crowley County,Sugar City,25,74815,263,263,0,2.39,150,657.5,98.0,11.395,1.7533333333333334
2022,Boulder County,Superior (Part),13,75640,12240,12240,0,2.39,4853,657.5,98.0,11.395,2.5221512466515557
2022,Jefferson County,Superior (Part),59,75640,0,0,0,2.39,0,657.5,98.0,11.395,0.0
2022,Otero County,Swink,89,75970,597,597,0,2.39,287,657.5,98.0,11.395,2.0801393728222997
2022,San Miguel County,Telluride,113,76795,2589,2589,0,2.39,2331,657.5,98.0,11.395,1.1106821106821108
2022,Adams County,Thornton (Part),1,77290,143708,142919,789,2.39,52935,657.5,98.0,11.395,2.6998960989893264
2022,Weld County,Thornton (Part),123,77290,0,0,0,2.39,0,657.5,98.0,11.395,0.0
2022,Larimer County,Timnath (Part),69,77510,7909,7909,0,2.39,3239,657.5,98.0,11.395,2.441803025625193
2022,Weld County,Timnath (Part),123,77510,8,8,0,2.39,3,657.5,98.0,11.395,2.6666666666666665
2022,Las Animas County,Trinidad,71,78610,8289,8084,205,2.39,4305,657.5,98.0,11.395,1.8778164924506389
2022,Baca County,Two Buttes,9,79270,33,33,0,2.39,30,657.5,98.0,11.395,1.1
2022,Eagle County,Vail,37,80040,4804,4796,8,2.39,7331,657.5,98.0,11.395,0.6542081571409085
2022,Teller County,Victor,119,80865,372,372,0,2.39,275,657.5,98.0,11.395,1.3527272727272728
2022,Baca County,Vilas,9,81030,95,95,0,2.39,37,657.5,98.0,11.395,2.5675675675675675
2022,Kit Carson County,Vona,63,81690,93,93,0,2.39,61,657.5,98.0,11.395,1.5245901639344261
2022,Jackson County,Walden,57,82130,576,574,2,2.39,353,657.5,98.0,11.395,1.6260623229461757
2022,Huerfano County,Walsenburg,55,82350,3128,3115,13,2.39,1618,657.5,98.0,11.395,1.9252163164400495
2022,Baca County,Walsh,9,82460,531,529,2,2.39,331,657.5,98.0,11.395,1.5981873111782476
2022,Boulder County,Ward,13,82735,128,128,0,2.39,103,657.5,98.0,11.395,1.2427184466019416
2022,Larimer County,Wellington,69,83230,11624,11612,12,2.39,4349,657.5,98.0,11.395,2.6700390894458494
2022,Custer County,Westcliffe,27,83450,486,483,3,2.39,340,657.5,98.0,11.395,1.4205882352941177
2022,Adams County,Westminster (Part),1,83835,71230,70629,601,2.39,30086,657.5,98.0,11.395,2.3475702984776974
2022,Jefferson County,Westminster (Part),59,83835,43948,43862,86,2.39,19920,657.5,98.0,11.395,2.201907630522088
2022,Jefferson County,Wheat Ridge,59,84440,31208,30574,634,2.39,16382,657.5,98.0,11.395,1.8663166890489562
2022,Morgan County,Wiggins,87,84770,1529,1529,0,2.39,711,657.5,98.0,11.395,2.150492264416315
2022,Prowers County,Wiley,99,85045,430,430,0,2.39,195,657.5,98.0,11.395,2.2051282051282053
2022,Fremont County,Williamsburg,43,85155,754,745,9,2.39,311,657.5,98.0,11.395,2.395498392282958
2022,Larimer County,Windsor (Part),69,85485,8241,8241,0,2.39,3479,657.5,98.0,11.395,2.3687841333716584
2022,Weld County,Windsor (Part),123,85485,30042,29752,290,2.39,11931,657.5,98.0,11.395,2.4936719470287487
2022,Grand County,Winter Park,49,85705,1099,1060,39,2.39,3016,657.5,98.0,11.395,0.35145888594164454
